mPCR_run_ID,,mPCR_run_name,original_run_order,group,Null_group,Total_raw_reads_flagstat,Supplementary Reads,pp + map in way that makes sense (count),pp + map in way that makes sense (percent),Primary reads that mapped (count),Primary reads that mapped (percent),Total_reads_after_MQ0_flagstat,Percent_tot_wMQover0,Total_reads_after_MQ0_flagstat_onAMPonly,Percent_readsONamp_afterMQ0filter,CUSTOM_AMPLICON_SET,GENOME_SIZE,AMPLICON_TERRITORY,TARGET_TERRITORY,TOTAL_READS,PF_READS,PF_BASES,PF_UNIQUE_READS,PCT_PF_READS,PCT_PF_UQ_READS,PF_UQ_READS_ALIGNED,PF_SELECTED_PAIRS,PF_SELECTED_UNIQUE_PAIRS,PCT_PF_UQ_READS_ALIGNED,PF_BASES_ALIGNED,PF_UQ_BASES_ALIGNED,ON_AMPLICON_BASES,NEAR_AMPLICON_BASES,OFF_AMPLICON_BASES,ON_TARGET_BASES,ON_TARGET_FROM_PAIR_BASES,PCT_AMPLIFIED_BASES,PCT_OFF_AMPLICON,ON_AMPLICON_VS_SELECTED,MEAN_AMPLICON_COVERAGE,MEAN_TARGET_COVERAGE,MEDIAN_TARGET_COVERAGE,MAX_TARGET_COVERAGE,FOLD_ENRICHMENT,ZERO_CVG_TARGETS_PCT,PCT_EXC_DUPE,PCT_EXC_MAPQ,PCT_EXC_BASEQ,PCT_EXC_OVERLAP,PCT_EXC_OFF_TARGET,FOLD_80_BASE_PENALTY,PCT_TARGET_BASES_1X,PCT_TARGET_BASES_2X,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,PCT_TARGET_BASES_30X,AT_DROPOUT,GC_DROPOUT,HET_SNP_SENSITIVITY,HET_SNP_Q,SAMPLE,LIBRARY,READ_GROUP
18032FL-152-03-37_S68_L002,18032FL-152-03-37_S68_L002_sorted_MQ1.bam,124_A,346,Pakistan,,327811,10575,5158,1.63%,316526,99.78%,26619,0.081202278,8824,0.331492543,18032FL-152-03-37_S68_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,25710,25710,3882210,25710,1,1,25710,4312,4312,1,1772881,1772881,444716,9921,1318244,88789,88067,0.25644,0.74356,0.978178,48.317688,34.521384,0,4552,66571.6539,0.520833,0,0,0.000247,0,0.994776,,0.372473,0.367418,0.138802,0.108476,0.06804,63.780036,7.112661,0.316917,2,,,
18032FL-152-03-380_S411_L002,18032FL-152-03-380_S411_L002_sorted_MQ1.bam,304_B,347,Pakistan,,1998511,534335,671244,45.84%,1462270,99.87%,803823,0.402210946,700012,0.870853409,18032FL-152-03-380_S411_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,742084,742084,112054684,742084,1,1,742084,345283,345283,1,42499792,42499792,36070143,823211,5606438,7301780,7272428,0.868083,0.131917,0.977687,3918.96382,2838.95023,33,332549,225240.891,0.034722,0,0,0.000172,0,0.983357,473.158372,0.902022,0.902022,0.706454,0.591369,0.556376,63.529293,5.757311,0.865655,9,,,
18032FL-152-03-382_S413_L002,18032FL-152-03-382_S413_L002_sorted_MQ1.bam,305_B,349,Pakistan,,2756094,1015362,1328306,76.31%,1738267,99.86%,1605934,0.582684771,1439505,0.896366227,18032FL-152-03-382_S413_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,1461243,1461243,220647693,1461243,1,1,1461243,690930,690930,1,84992405,84992405,75516312,1752217,7723876,16531784,16397785,0.909123,0.090877,0.977323,8204.72751,6427.59876,198,417941,235801.645,0,0,0,0.000164,0,0.982899,247.215337,1,1,0.910964,0.867807,0.78577,58.329186,5.496599,0.981765,17,,,
18032FL-152-03-383_S414_L002,18032FL-152-03-383_S414_L002_sorted_MQ1.bam,306_B,350,Pakistan,,815056,4640,3548,0.44%,806685,99.54%,39982,0.049054298,2597,0.064954229,18032FL-152-03-383_S414_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,39805,39805,6010555,39805,1,1,39805,1314,1314,1,2881456,2881456,52503,2006,2826947,698,696,0.018917,0.981083,0.963199,5.704368,0.271384,0,44,4835.68836,0.868056,0,0,0.000298,0,0.999631,,0.022551,0.015941,0.008942,0.005054,0.004666,62.550188,8.6762,0.017268,0,,,
18032FL-152-03-384_S415_L002,18032FL-152-03-384_S415_L002_sorted_MQ1.bam,308_B,351,Pakistan,,708190,14854,1902,0.27%,690593,99.60%,53126,0.075016592,3079,0.057956556,18032FL-152-03-384_S415_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,52641,52641,7948791,52641,1,1,52641,1445,1445,1,3964753,3964753,157316,3409,3804028,32146,31752,0.040538,0.959462,0.97879,17.092134,12.498445,0,1939,10530.3532,0.715278,0,0,0.000187,0,0.999037,,0.185459,0.183904,0.087092,0.071151,0.050156,65.303857,6.228399,0.163276,1,,,
18032FL-152-03-385_S416_L002,18032FL-152-03-385_S416_L002_sorted_MQ1.bam,310_B,352,Pakistan,,1326819,80799,73798,5.92%,1241863,99.67%,150849,0.113692222,98886,0.655529702,18032FL-152-03-385_S416_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,141522,141522,21369822,141522,1,1,141522,49298,49298,1,8637263,8637263,5043352,112978,3480933,1027475,1024752,0.596987,0.403013,0.978089,547.952195,399.484837,4,52998,154963.463,0.145833,0,0,0.000242,0,0.98831,,0.731337,0.731337,0.387636,0.28577,0.241835,64.75802,5.779071,0.651083,5,,,
18032FL-152-03-386_S417_L002,18032FL-152-03-386_S417_L002_sorted_MQ1.bam,311_B,353,Pakistan,,1942238,597070,803846,59.76%,1343200,99.85%,945668,0.486896045,842807,0.891229269,18032FL-152-03-386_S417_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,872338,872338,131723038,872338,1,1,872338,416452,416452,1,49858860,49858860,43672808,993700,5192352,9554841,9513417,0.895859,0.104141,0.977753,4744.98131,3714.94596,72,343347,232463.595,0,0,0,0.000166,0,0.98293,232.184122,1,1,0.849922,0.751555,0.641135,62.101477,5.795438,0.961372,14,,,
18032FL-152-03-387_S418_L002,18032FL-152-03-387_S418_L002_sorted_MQ1.bam,312_B,354,Pakistan,,1383338,29470,0,0.00%,1347467,99.53%,90486,0.065411346,33,0.000364697,18032FL-152-03-387_S418_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,90149,90149,13612499,90149,1,1,90149,14,14,1,6950393,6950393,1480,58,6948855,284,272,0.000221,0.999779,0.962289,0.1608,0.11042,0,13,56.511721,0.951389,0,0,0.000201,0,0.999794,,0.031882,0.011275,0.004277,0,0,76.63297,10.536547,0.016021,0,,,
18032FL-152-03-388_S419_L002,18032FL-152-03-388_S419_L002_sorted_MQ1.bam,314_B,355,Pakistan,,1195391,6517,1262,0.11%,1186460,99.80%,74922,0.062675727,686,0.009156189,18032FL-152-03-388_S419_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,74554,74554,11257654,74554,1,1,74554,346,346,1,5539965,5539965,35270,798,5503897,7123,7099,0.006511,0.993489,0.977875,3.83203,2.76944,0,382,1689.60278,0.833333,0,0,0.00024,0,0.999636,,0.112753,0.111198,0.03888,0.024883,0.020607,73.759222,6.711267,0.08979,0,,,
18032FL-152-03-389_S420_L002,18032FL-152-03-389_S420_L002_sorted_MQ1.bam,321_B,356,Pakistan,,1499129,12851,318,0.02%,1480136,99.59%,81032,0.05405272,517,0.006380195,18032FL-152-03-389_S420_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,80723,80723,12189173,80723,1,1,80723,221,221,1,6102120,6102120,25714,610,6075796,5019,4813,0.004314,0.995686,0.976827,2.793785,1.9514,0,387,1118.34313,0.909722,0,0,0.000259,0,0.999656,,0.06182,0.054044,0.037325,0.016719,0.016719,75.002642,8.007542,0.053587,0,,,
18032FL-152-03-38_S69_L002,18032FL-152-03-38_S69_L002_sorted_MQ1.bam,125_A,357,Pakistan,,162182,1382,120,0.07%,160564,99.85%,8987,0.055413054,146,0.016245688,18032FL-152-03-38_S69_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,8919,8919,1346769,8919,1,1,8919,71,71,1,704281,704281,7699,217,696365,1555,1551,0.01124,0.98876,0.972587,0.836484,0.604588,0,120,2901.179,0.9375,0,0,0.000263,0,0.99953,,0.030327,0.026439,0.004277,0.004277,0.004277,80.40418,12.638856,0.022683,0,,,
18032FL-152-03-390_S421_L002,18032FL-152-03-390_S421_L002_sorted_MQ1.bam,323_B,358,Pakistan,,3221071,1238767,1719748,86.76%,1979665,99.87%,2017566,0.626364957,1825087,0.904598412,18032FL-152-03-390_S421_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,1835568,1835568,277170768,1835568,1,1,1835568,876549,876549,1,106740367,106740367,96135989,2265443,8338935,22158767,21984897,0.921876,0.078124,0.976978,10445.0227,8615.38375,200,351320,239025.087,0,0,0,0.000166,0,0.982736,269.230742,1,1,0.944401,0.903577,0.857698,57.704892,4.901128,0.987097,19,,,
18032FL-152-03-391_S422_L002,18032FL-152-03-391_S422_L002_sorted_MQ1.bam,324_B,359,Pakistan,,576271,2571,980,0.17%,569937,99.34%,13181,0.022872919,390,0.029588043,18032FL-152-03-391_S422_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,13024,13024,1966624,13024,1,1,13024,197,197,1,1074123,1074123,20022,461,1053640,4264,4264,0.01907,0.98093,0.977494,2.175359,1.657854,0,162,4946.97389,0.826389,0,0,0.000495,0,0.999142,,0.111198,0.110809,0.028383,0.028383,0.022162,63.757955,7.664953,0.089271,0,,,
18032FL-152-03-393_S424_L002,18032FL-152-03-393_S424_L002_sorted_MQ1.bam,332_B,361,Pakistan,,1216343,18001,260,0.02%,1194762,99.70%,67218,0.055262373,287,0.00426969,18032FL-152-03-393_S424_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,66987,66987,10115037,66987,1,1,66987,140,140,1,5119846,5119846,13955,313,5105578,2377,2364,0.002787,0.997213,0.978063,1.516189,0.924184,0,268,723.367713,0.958333,0,0,0.000245,0,0.999699,,0.032271,0.02605,0.003888,0.00311,0.00311,79.500377,10.870522,0.022285,0,,,
18032FL-152-03-394_S425_L002,18032FL-152-03-394_S425_L002_sorted_MQ1.bam,337_B,362,Pakistan,,1753656,17546,2314,0.13%,1733464,99.85%,102644,0.058531434,852,0.008300534,18032FL-152-03-394_S425_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,102314,102314,15449414,102314,1,1,102314,511,511,1,7612105,7612105,26068,486,7585551,2943,2887,0.003488,0.996512,0.981698,2.832247,1.144246,0,112,908.843529,0.770833,0,0,0.000251,0,0.999675,,0.127138,0.125972,0.031104,0.007776,0.00661,51.613854,6.512937,0.105747,0,,,
18032FL-152-03-395_S426_L002,18032FL-152-03-395_S426_L002_sorted_MQ1.bam,340_B,363,Pakistan,,3000900,1061976,1328106,68.50%,1935896,99.84%,1607174,0.535563997,1432907,0.891569301,18032FL-152-03-395_S426_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,1467612,1467612,221609412,1467612,1,1,1467612,687500,687500,1,84453881,84453881,74236368,1714540,8502973,16289374,16168001,0.899318,0.100682,0.977426,8065.66363,6333.34915,173,510905,233283.102,0,0,0,0.000167,0,0.982866,197.917161,1,1,0.925739,0.837092,0.802877,60.762414,5.611037,0.985343,18,,,
18032FL-152-03-396_S427_L002,18032FL-152-03-396_S427_L002_sorted_MQ1.bam,341_B,364,Pakistan,,805452,11656,262,0.03%,790095,99.53%,56552,0.070211509,311,0.005499363,18032FL-152-03-396_S427_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,56332,56332,8506132,56332,1,1,56332,151,151,1,4374591,4374591,15344,328,4358919,2631,2615,0.003583,0.996417,0.979071,1.667101,1.022939,0,268,930.866309,0.930556,0,0,0.0002,0,0.999729,,0.036547,0.03577,0.007387,0.00311,0.00311,76.867996,10.795986,0.029427,0,,,
18032FL-152-03-398_S429_L002,18032FL-152-03-398_S429_L002_sorted_MQ1.bam,353_B,366,Pakistan,,1375066,36492,24454,1.83%,1336202,99.82%,118476,0.086160228,37600,0.317363854,18032FL-152-03-398_S429_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,114852,114852,17342652,114852,1,1,114852,18657,18657,1,7827291,7827291,1913735,42274,5871282,384512,383347,0.249896,0.750104,0.978388,207.924272,149.499222,2,20780,64886.8209,0.340278,0,0,0.000227,0,0.994969,,0.531493,0.531493,0.248056,0.165241,0.149689,65.986363,6.374404,0.468207,3,,,
18032FL-152-03-399_S430_L002,18032FL-152-03-399_S430_L002_sorted_MQ1.bam,354_B,367,Pakistan,,925107,23891,20304,2.25%,898471,99.70%,81506,0.088104403,20492,0.251417074,18032FL-152-03-399_S430_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,79569,79569,12014919,79569,1,1,79569,10091,10091,1,5631762,5631762,1058762,23524,4549476,230803,229737,0.192175,0.807825,0.978265,115.032812,89.736781,2,10328,49893.0703,0.319444,0,0,0.000221,0,0.99614,,0.566485,0.566485,0.209565,0.166796,0.145801,61.692114,5.985208,0.481449,3,,,
18032FL-152-03-39_S70_L002,18032FL-152-03-39_S70_L002_sorted_MQ1.bam,127_A,368,Pakistan,,391060,124268,110764,41.52%,265670,99.58%,174628,0.446550401,152212,0.871635706,18032FL-152-03-39_S70_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,160515,160515,24237765,160515,1,1,160515,73469,73469,1,9138424,9138424,7770899,175817,1191708,1579674,1565903,0.869594,0.130406,0.977876,844.29585,614.181182,6,79993,225676.396,0.131944,0,0,0.000172,0,0.983172,,0.719673,0.719673,0.410964,0.335537,0.267107,67.073139,5.907339,0.652309,5,,,
18032FL-152-03-400_S431_L002,18032FL-152-03-400_S431_L002_sorted_MQ1.bam,362_B,369,Pakistan,,618008,10848,0,0.00%,603353,99.37%,42840,0.069319491,19,0.000443511,18032FL-152-03-400_S431_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,42684,42684,6445284,42684,1,1,42684,8,8,1,3342560,3342560,666,56,3341838,84,70,0.000216,0.999784,0.922438,0.07236,0.032659,0,11,52.878752,0.958333,0,0,0.000202,0,0.999792,,0.014774,0.006998,0.000778,0,0,80.832037,10.847589,0.007051,0,,,
18032FL-152-03-401_S432_L002,18032FL-152-03-401_S432_L002_sorted_MQ1.bam,369_B,370,Pakistan,,1588251,232195,266788,19.67%,1353234,99.79%,409014,0.257524787,295298,0.721975287,18032FL-152-03-401_S432_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,380011,380011,57381661,380011,1,1,380011,144891,144891,1,22955971,22955971,15056692,336929,7562350,3028265,3013903,0.670572,0.329428,0.978112,1635.8857,1177.39697,18,150131,174068.456,0.083333,0,0,0.000165,0,0.986971,588.698484,0.802488,0.802488,0.580871,0.492613,0.407854,62.749307,6.057709,0.752856,6,,,
18032FL-152-03-402_S433_L002,18032FL-152-03-402_S433_L002_sorted_MQ1.bam,370_B,371,Pakistan,,1430776,61302,74992,5.48%,1366507,99.78%,124340,0.08690389,77249,0.621272318,18032FL-152-03-402_S433_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,117909,117909,17804259,117909,1,1,117909,38525,38525,1,7368492,7368492,3964147,89477,3314868,828247,826256,0.550129,0.449871,0.977927,430.698283,322.024495,4,37151,142776.691,0.173611,0,0,0.00029,0,0.989226,,0.686236,0.686236,0.381804,0.286936,0.246501,63.737836,5.696106,0.621126,4,,,
18032FL-152-03-404_S435_L002,18032FL-152-03-404_S435_L002_sorted_MQ1.bam,389_B,373,Pakistan,,2066324,21922,5828,0.29%,2041246,99.85%,130188,0.06300464,4274,0.032829447,18032FL-152-03-404_S435_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,129388,129388,19537588,129388,1,1,129388,2113,2113,1,9613986,9613986,219887,5007,9389092,44698,44514,0.023392,0.976608,0.977736,23.890374,17.378694,0,1967,6069.90992,0.625,0,0,0.000239,0,0.999317,,0.264386,0.264386,0.11353,0.081649,0.075039,63.898409,5.861452,0.226694,1,,,
18032FL-152-03-406_S437_L002,18032FL-152-03-406_S437_L002_sorted_MQ1.bam,399_B,375,Pakistan,,1162470,6422,516,0.04%,1154482,99.86%,49437,0.042527549,599,0.012116431,18032FL-152-03-406_S437_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,49085,49085,7411835,49085,1,1,49085,295,295,1,3709677,3709677,29884,655,3679138,5052,5041,0.008232,0.991768,0.978552,3.246849,1.96423,0,448,2137.90699,0.8125,0,0,0.000354,0,0.999485,,0.114308,0.110809,0.020218,0.008554,0.00311,65.160126,8.569139,0.088824,0,,,
18032FL-152-03-407_S438_L002,18032FL-152-03-407_S438_L002_sorted_MQ1.bam,400_B,376,Pakistan,,1809902,529388,645638,50.42%,1278094,99.81%,785395,0.433943385,679860,0.865628123,18032FL-152-03-407_S438_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,723632,723632,109268432,723632,1,1,723632,331323,331323,1,41570393,41570393,34886661,782055,5901677,6949807,6912954,0.858032,0.141968,0.978074,3790.38038,2702.10226,49,352856,222721.146,0.027778,0,0,0.000168,0,0.983478,270.210226,0.924572,0.924572,0.800156,0.657854,0.565319,60.713737,6.177454,0.897593,10,,,
18032FL-152-03-408_S439_L002,18032FL-152-03-408_S439_L002_sorted_MQ1.bam,401_B,377,Pakistan,,1997545,531781,612204,41.77%,1462801,99.80%,807946,0.404469486,675108,0.835585547,18032FL-152-03-408_S439_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,730499,730499,110305349,730499,1,1,730499,317254,317254,1,43252952,43252952,35008776,786551,7457625,7421124,7351036,0.827581,0.172419,0.978026,3803.64798,2885.35148,64,322172,214806.466,0.013889,0,0,0.000168,0,0.984224,240.445956,0.958398,0.958398,0.834759,0.704899,0.659409,61.048611,6.187336,0.936233,12,,,
18032FL-152-03-409_S440_L002,18032FL-152-03-409_S440_L002_sorted_MQ1.bam,402_B,378,Pakistan,,1570709,207405,197018,14.45%,1360249,99.78%,335339,0.213495307,258933,0.772152956,18032FL-152-03-409_S440_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,312228,312228,47146428,312228,1,1,312228,128278,128278,1,18396294,18396294,13252029,293570,4850695,2616867,2607994,0.736322,0.263678,0.978327,1439.81193,1017.4444,18,143067,191178.132,0.034722,0,0,0.000194,0,0.985731,508.722201,0.902411,0.902411,0.599145,0.498834,0.458009,62.790035,5.805131,0.839203,8,,,
18032FL-152-03-40_S71_L002,18032FL-152-03-40_S71_L002_sorted_MQ1.bam,128_A,379,Pakistan,,78644,9562,9354,13.54%,68910,99.75%,15798,0.200879915,10255,0.649132802,18032FL-152-03-40_S71_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,14768,14768,2229968,14768,1,1,14768,4831,4831,1,949701,949701,528836,11997,408868,109198,107967,0.569477,0.430523,0.977818,57.457193,42.456454,0,5156,147781.576,0.534722,0,0,0.000192,0,0.989011,,0.337869,0.337092,0.134526,0.116641,0.101866,65.023811,5.645457,0.284946,1,,,
18032FL-152-03-410_S441_L002,18032FL-152-03-410_S441_L002_sorted_MQ1.bam,403_B,380,Pakistan,,2535307,735009,962294,53.45%,1797774,99.86%,1153061,0.454801332,1012369,0.877983905,18032FL-152-03-410_S441_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,1059039,1059039,159914889,1059039,1,1,1059039,498064,498064,1,60836434,60836434,52283289,1188548,7364597,11395608,11338833,0.878944,0.121056,0.977772,5680.49642,4430.64075,98,422439,228079.015,0.006944,0,0,0.000161,0,0.983199,369.220062,0.981337,0.981337,0.872862,0.718118,0.68196,61.691649,5.925707,0.962199,14,,,
18032FL-152-03-411_S442_L002,18032FL-152-03-411_S442_L002_sorted_MQ1.bam,405_B,381,Pakistan,,1740904,131900,123306,7.66%,1606191,99.83%,244694,0.140555711,169768,0.693797151,18032FL-152-03-411_S442_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,231733,231733,34991683,231733,1,1,231733,84440,84440,1,13975166,13975166,8662930,193655,5118581,1842943,1837146,0.633737,0.366263,0.978134,941.213603,716.540824,10,87767,164510.646,0.104167,0,0,0.000206,0,0.987646,,0.765552,0.765552,0.527216,0.396579,0.287325,65.851875,6.107815,0.71126,5,,,
18032FL-152-03-412_S443_L002,18032FL-152-03-412_S443_L002_sorted_MQ1.bam,407_B,382,Pakistan,,1828072,61698,48814,2.76%,1763788,99.85%,109701,0.060009124,67066,0.611352677,18032FL-152-03-412_S443_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,105534,105534,15935634,105534,1,1,105534,33513,33513,1,6478982,6478982,3368143,73094,3037745,649591,648370,0.531139,0.468861,0.978759,365.943394,252.562597,2,45024,137965.318,0.256944,0,0,0.000354,0,0.989295,,0.558709,0.552488,0.304044,0.1979,0.171851,67.027243,6.207418,0.505783,3,,,
18032FL-152-03-414_S445_L002,18032FL-152-03-414_S445_L002_sorted_MQ1.bam,411_B,384,Pakistan,,1995428,724856,938320,73.85%,1268961,99.87%,1125992,0.564285958,1011724,0.898517929,18032FL-152-03-414_S445_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,1030875,1030875,155662125,1030875,1,1,1030875,486949,486949,1,59298551,59298551,52617136,1212551,5468864,11712708,11626692,0.907774,0.092226,0.977474,5716.76836,4553.93002,88,360832,235488.282,0.006944,0,0,0.000164,0,0.982775,252.996112,0.984448,0.984448,0.844479,0.79549,0.702566,60.952317,5.909873,0.962006,14,,,
18032FL-152-03-416_S447_L002,18032FL-152-03-416_S447_L002_sorted_MQ1.bam,417_B,386,Pakistan,,3451170,1305116,1772528,82.59%,2142873,99.85%,2102199,0.60912647,1913937,0.910445205,18032FL-152-03-416_S447_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,1930767,1930767,291545817,1930767,1,1,1930767,919977,919977,1,110823608,110823608,100172861,2332464,8318283,22548043,22357243,0.924941,0.075059,0.977245,10883.6224,8766.73523,200,589869,239885.485,0,0,0,0.000164,0,0.982566,190.581201,1,1,0.939736,0.930404,0.854588,59.039016,5.730483,0.996707,25,,,
18032FL-152-03-418_S449_L002,18032FL-152-03-418_S449_L002_sorted_MQ1.bam,420_B,388,Pakistan,,1895938,504430,664146,47.73%,1389742,99.87%,758064,0.39983586,678426,0.894945545,18032FL-152-03-418_S449_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,703624,703624,106247224,703624,1,1,703624,338366,338366,1,39245567,39245567,34586458,777804,3881305,6851764,6836674,0.901102,0.098898,0.978006,3757.7638,2663.98289,28,365449,233884.617,0.048611,0,0,0.000169,0,0.982544,665.995723,0.872473,0.872084,0.643079,0.554044,0.480949,62.869393,6.717904,0.835485,8,,,
18032FL-152-03-419_S450_L002,18032FL-152-03-419_S450_L002_sorted_MQ1.bam,421_B,389,Pakistan,,1048544,17862,11836,1.15%,984299,95.50%,74556,0.071104312,12688,0.170180804,18032FL-152-03-419_S450_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,73066,73066,11032966,73066,1,1,73066,6354,6354,1,5257434,5257434,680388,12632,4564414,76387,76080,0.131817,0.868183,0.981773,73.923077,29.699456,0,12359,34345.4328,0.9375,0,0,0.000227,0,0.99736,,0.031104,0.026827,0.00661,0.00661,0.00661,81.758217,12.633069,0.023714,0,,,
18032FL-152-03-41_S72_L002,18032FL-152-03-41_S72_L002_sorted_MQ1.bam,130_A,390,Pakistan,,990417,346241,386048,59.93%,643512,99.90%,487298,0.49201296,436208,0.895156557,18032FL-152-03-41_S72_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,447011,447011,67498661,447011,1,1,447011,214854,214854,1,25160026,25160026,22257052,503121,2399853,4267384,4248743,0.904616,0.095384,0.977895,2418.19339,1659.16952,16,245037,234770.072,0.069444,0,0,0.000163,0,0.9825,829.584759,0.825428,0.825428,0.590591,0.46423,0.40591,64.527368,6.318305,0.772209,6,,,
18032FL-152-03-420_S451_L002,18032FL-152-03-420_S451_L002_sorted_MQ1.bam,425_B,391,Pakistan,,2463978,560414,730788,38.39%,1900713,99.85%,905790,0.36761286,764743,0.844282891,18032FL-152-03-420_S451_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,831945,831945,125623695,831945,1,1,831945,376388,376388,1,48171871,48171871,39399753,894064,7878054,8243291,8203506,0.836459,0.163541,0.977811,4280.72067,3205.01205,54,372327,217063.18,0.013889,0,0,0.000174,0,0.98395,400.626507,0.970451,0.970451,0.783826,0.640358,0.607698,62.939028,5.988488,0.937424,12,,,
18032FL-152-03-421_S452_L002,18032FL-152-03-421_S452_L002_sorted_MQ1.bam,428_B,392,Pakistan,,2599254,742712,955650,51.47%,1852759,99.80%,1156424,0.444906115,1010122,0.873487579,18032FL-152-03-421_S452_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,1066651,1066651,161064301,1066651,1,1,1066651,495213,495213,1,61300103,61300103,52338581,1185420,7776102,11037299,10979229,0.873147,0.126853,0.977853,5686.5038,4291.32932,112,455446,226593.223,0,0,0,0.000165,0,0.983357,238.407184,1,1,0.926905,0.770995,0.717729,60.812281,5.994569,0.990149,20,,,
18032FL-152-03-422_S453_L002,18032FL-152-03-422_S453_L002_sorted_MQ1.bam,429_B,393,Pakistan,,3019888,1019640,1324630,66.22%,1991976,99.59%,1606642,0.532020393,1423417,0.885957793,18032FL-152-03-422_S453_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,1466941,1466941,221508091,1466941,1,1,1466941,686187,686187,1,84126533,84126533,73422061,1663561,9040911,15621528,15463603,0.892532,0.107468,0.977844,7977.19046,6073.68896,108,604580,231621.973,0,0,0,0.000166,0,0.982914,276.076771,1,1,0.902411,0.839425,0.720451,61.027042,6.225084,0.983526,18,,,
18032FL-152-03-423_S454_L002,18032FL-152-03-423_S454_L002_sorted_MQ1.bam,434_B,394,Pakistan,,711858,7986,4576,0.65%,702423,99.79%,44937,0.063126354,3903,0.08685493,18032FL-152-03-423_S454_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,44426,44426,6708326,44426,1,1,44426,1935,1935,1,3277441,3277441,203341,4632,3069468,41689,41537,0.063456,0.936544,0.977728,22.092677,16.208787,0,1862,16465.5503,0.590278,0,0,0.000248,0,0.998561,,0.330482,0.330093,0.089425,0.059098,0.053655,64.113976,6.542161,0.267176,1,,,
